Date,EPS 
2016-12-31,0.78
2016-9-30,0.31
2016-6-30,0.36
2016-3-31,0.24
2015-12-31,0.54
2015-9-30,0.44
2015-6-30,0.37
2015-3-31,0.28
2014-12-31,0.61
2014-9-30,0.32
2014-6-30,0.32
2014-3-31,0.2
2013-12-31,0.34
2013-9-30,0.28
2013-6-30,0.21
2013-3-31,0.11
2012-12-31,0.53
2012-9-30,0.12
2012-6-30,0.23
2012-3-31,0.08
2011-12-31,0.25
2011-9-30,0.2
2011-6-30,0.19
2011-3-31,0.11
2010-12-31,0.3
2010-9-30,0.18
2010-6-30,0.17
2010-3-31,-0.02
2009-12-31,0.23
2009-9-30,0.04
2009-6-30,-0.02
2009-3-31,-0.14
2008-12-31,-5.19
2008-9-30,0.19
2008-6-30,0.08
2008-3-31,0.1
2007-12-31,0.53
2007-9-30,0.48
2007-6-30,0.59
2007-3-31,0.05
2006-12-31,0.52
2006-9-30,0.39
2006-6-30,0.27
2006-3-31,0.16
2005-12-31,0.42
2005-9-30,0.25
2005-6-30,0.22
2005-3-31,0.0633
2004-12-31,0.31
2004-9-30,0.0533
