Date,EPS 
2016-12-31,0.55
2016-9-30,0.58
2016-6-30,0.54
2016-3-31,0.38
2015-12-31,0.48
2015-9-30,0.58
2015-6-30,0.6
2015-3-31,0.6
2014-12-31,0.62
2014-9-30,0.59
2014-6-30,0.63
2014-3-31,0.43
2013-12-31,0.64
2013-9-30,0.51
2013-6-30,0.45
2013-3-31,0.49
2012-12-31,0.35
2012-9-30,0.38
2012-6-30,0.34
2012-3-31,0.43
2011-12-31,0.44
2011-9-30,0.36
2011-6-30,0.39
2011-3-31,0.38
2010-12-31,0.37
2010-9-30,0.32
2010-6-30,0.09
2010-3-31,0.21
2009-12-31,0.25
2009-9-30,0.24
2009-6-30,0.18
2009-3-31,0.08
2008-12-31,0.09
2008-9-30,0.33
2008-6-30,0.41
2008-3-31,0.39
2007-12-31,0.43
2007-9-30,0.41
2007-6-30,0.43
2007-3-31,0.38
2006-12-31,0.79
2006-9-30,0.13
2006-6-30,0.3
2006-3-31,0.13
2005-12-31,0.27
2005-9-30,0.09
2005-6-30,0.09
2005-3-31,0.0888
2004-12-31,0.0341
2004-9-30,-0.3353
