Date,EPS 
2017-1-31,0.74
2016-10-31,0.43
2016-7-31,1.31
2016-4-30,0.98
2016-1-31,0.03
2015-10-31,0.8
2015-7-31,1.2
2015-4-30,0.7
2015-1-31,0.47
2014-10-31,0.59
2014-7-31,1.04
2014-4-30,0.61
2014-1-31,0.3
2013-10-31,0.47
2013-7-31,0.88
2013-4-30,0.49
2013-1-31,0.26
2012-10-31,0.35
2012-7-31,0.64
2012-4-30,0.43
2012-1-31,0.26
2011-10-31,0.18
2011-7-31,0.64
2011-4-30,0.34
2011-1-31,0.21
2010-10-31,0.29
2010-7-31,0.58
2010-4-30,0.34
2010-1-31,0.14
2009-10-31,0.23
2009-7-31,0.51
2009-4-30,0.32
2009-1-31,0.11
2008-10-31,0.33
2008-7-31,0.63
2008-4-30,0.41
2008-1-31,0.28
2007-10-31,0.43
2007-7-31,0.67
2007-4-30,0.48
2007-1-31,0.4
2006-10-31,0.46
2006-7-31,0.6
2006-4-30,0.53
2006-1-31,0.44
2005-10-31,0.4
2005-7-31,0.52
2005-4-30,0.365
2005-1-31,0.31
2004-10-31,0.325
