Date,EPS 
2016-12-31,0.33
2016-9-30,0.27
2016-6-30,0.27
2016-3-31,0.25
2015-12-31,0.31
2015-9-30,0.26
2015-6-30,0.25
2015-3-31,0.27
2014-12-31,0.3191
2014-9-30,0.2607
2014-6-30,0.23
2014-3-31,0.23
2013-12-31,0.26
2013-9-30,0.21
2013-6-30,0.23
2013-3-31,0.36
2012-12-31,0.21
2012-9-30,0.2
2012-6-30,0.25
2012-3-31,0.2
2011-12-31,0.26
2011-9-30,0.27
2011-6-30,0.26
2011-3-31,0.25
2010-12-31,0.29
2010-9-30,0.25
2010-6-30,0.24
2010-3-31,0.23
2009-12-31,0.28
2009-9-30,0.26
2009-6-30,0.26
2009-3-31,0.23
2008-12-31,0.27
2008-9-30,0.29
2008-6-30,0.27
2008-3-31,0.24
2007-12-31,0.27
2007-9-30,0.28
2007-6-30,0.31
2007-3-31,0.3
2006-12-31,0.29
2006-9-30,0.27
2006-6-30,0.27
2006-3-31,0.27
2005-12-31,0.31
2005-9-30,0.26
2005-6-30,0.28
2005-3-31,0.2655
2004-12-31,0.31
2004-9-30,0.28
