Date,EPS 
2016-12-31,0.5
2016-9-30,0.47
2016-6-30,0.54
2016-3-31,0.52
2015-12-31,0.5
2015-9-30,0.46
2015-6-30,0.54
2015-3-31,0.55
2014-12-31,0.51
2014-9-30,0.53
2014-6-30,0.53
2014-3-31,0.48
2013-12-31,0.44
2013-9-30,0.45
2013-6-30,0.43
2013-3-31,0.46
2012-12-31,0.38
2012-9-30,0.45
2012-6-30,0.44
2012-3-31,0.42
2011-12-31,0.38
2011-9-30,0.47
2011-6-30,0.68
2011-3-31,0.61
2010-12-31,0.62
2010-9-30,0.59
2010-6-30,0.54
2010-3-31,0.44
2009-12-31,0.33
2009-9-30,0.27
2009-6-30,0.23
2009-3-31,0.22
2008-12-31,0.38
2008-9-30,0.48
2008-6-30,0.45
2008-3-31,0.44
2007-12-31,0.41
2007-9-30,0.4
2007-6-30,0.36
2007-3-31,0.32
2006-12-31,0.34
2006-9-30,0.37
2006-6-30,0.37
2006-3-31,0.35
2005-12-31,0.33
2005-9-30,0.31
2005-6-30,0.34
2005-3-31,0.39
2004-12-31,0.33
2004-9-30,0.33
