Date,EPS 
2016-12-31,0.68
2016-9-30,0.69
2016-6-30,0.71
2016-3-31,0.71
2015-12-31,0.59
2015-9-30,0.58
2015-6-30,-1.13
2015-3-31,0.96
2014-12-31,1.04
2014-9-30,0.74
2014-6-30,0.34
2014-3-31,0.49
2013-12-31,-0.18
2013-9-30,0.62
2013-6-30,0.63
2013-3-31,0.65
2012-12-31,0.6
2012-9-30,0.61
2012-6-30,0.47
2012-3-31,0.93
2011-12-31,0.79
2011-9-30,0.76
2011-6-30,0.35
2011-3-31,0.82
2010-12-31,0.77
2010-9-30,0.51
2010-6-30,0.22
2010-3-31,0.66
2009-12-31,0.41
2009-9-30,0.05
2009-6-30,-0.02
2009-3-31,0.64
2008-12-31,0.74
2008-9-30,0.54
2008-6-30,0.5
2008-3-31,0.69
2007-12-31,1.1
2007-9-30,0.84
2007-6-30,0.88
2007-3-31,0.52
2006-12-31,0.46
2006-9-30,0.58
2006-6-30,0.47
2006-3-31,0.73
2005-12-31,0.36
2005-9-30,0.51
2005-6-30,0.33
2005-3-31,0.44
2004-12-31,0.45
2004-9-30,0.52
