Date,EPS 
2016-12-31,0.78
2016-9-30,0.32
2016-6-30,0.38
2016-3-31,0.01
2015-12-31,0.62
2015-9-30,0.18
2015-6-30,0.29
2015-3-31,-0.0044
2014-12-31,0.73
2014-9-30,0.21
2014-6-30,0.23
2014-3-31,-0.05
2013-12-31,0.45
2013-9-30,0.11
2013-6-30,0.18
2013-3-31,-0.14
2012-12-31,0.67
2012-9-30,0.15
2012-6-30,0.22
2012-3-31,-0.1
2011-12-31,0.49
2011-9-30,0.4
2011-6-30,0.19
2011-3-31,-0.1
2010-12-31,0.36
2010-9-30,0.08
2010-6-30,0.15
2010-3-31,-0.15
2009-12-31,0.27
2009-9-30,0.03
2009-6-30,0.04
2009-3-31,-0.16
2008-12-31,0.4
2008-9-30,0.08
2008-6-30,0.17
2008-3-31,-0.15
2007-12-31,0.33
2007-9-30,-0.06
2007-6-30,0.24
2007-3-31,-0.29
2006-12-31,0.13
2006-9-30,-0.02
2006-6-30,0.11
2006-3-31,-0.43
2005-12-31,-0.08
2005-9-30,-0.2535
2005-6-30,0.01
2005-3-31,-0.36
2004-12-31,0.31
2004-9-30,-1.21
