Date,EPS 
2016-12-31,1.47
2016-9-30,1.76
2016-6-30,1.97
2016-3-31,2.0
2015-12-31,1.64
2015-9-30,2.1
2015-6-30,2.26
2015-3-31,2.04
2014-12-31,1.78
2014-9-30,2.01
2014-6-30,2.12
2014-3-31,1.92
2013-12-31,1.29
2013-9-30,1.95
2013-6-30,1.76
2013-3-31,0.2
2012-12-31,1.41
2012-9-30,1.61
2012-6-30,1.31
2012-3-31,1.28
2011-12-31,0.97
2011-9-30,0.67
2011-6-30,1.43
2011-3-31,1.51
2010-12-31,1.45
2010-9-30,1.13
2010-6-30,1.06
2010-3-31,1.02
2009-12-31,1.19
2009-9-30,1.19
2009-6-30,1.58
2009-3-31,0.76
2008-12-31,-0.75
2008-9-30,0.62
2008-6-30,0.96
2008-3-31,0.2
2007-12-31,0.93
2007-9-30,1.28
2007-6-30,0.68
2007-3-31,0.98
2006-12-31,0.77
2006-9-30,0.92
2006-6-30,0.78
2006-3-31,0.9567
2005-12-31,0.58
2005-9-30,0.6667
2005-6-30,1.827
2005-3-31,1.093
2004-12-31,1.37
2004-9-30,0.7533
