Date,EPS 
2016-12-31,1.34
2016-9-30,1.6
2016-6-30,1.66
2016-3-31,1.53
2015-12-31,1.53
2015-9-30,1.6
2015-6-30,1.51
2015-3-31,1.41
2014-12-31,1.2
2014-9-30,1.47
2014-6-30,1.38
2014-3-31,1.28
2013-12-31,1.19
2013-9-30,1.24
2013-6-30,1.28
2013-3-31,1.21
2012-12-31,0.31
2012-9-30,1.2
2012-6-30,1.14
2012-3-31,1.04
2011-12-31,-0.39
2011-9-30,1.1
2011-6-30,1.02
2011-3-31,0.88
2010-12-31,0.46
2010-9-30,0.76
2010-6-30,0.73
2010-3-31,0.63
2009-12-31,0.11
2009-9-30,0.8
2009-6-30,0.6
2009-3-31,0.54
2008-12-31,0.97
2008-9-30,0.97
2008-6-30,0.96
2008-3-31,0.85
2007-12-31,0.91
2007-9-30,0.81
2007-6-30,0.78
2007-3-31,0.66
2006-12-31,0.71
2006-9-30,0.66
2006-6-30,0.63
2006-3-31,0.52
2005-12-31,0.6
2005-9-30,0.54
2005-6-30,0.36
2005-3-31,0.42
2004-12-31,0.26
2004-9-30,0.43
