Date,EPS 
2016-10-31,0.2
2016-7-31,1.06
2016-4-30,1.87
2016-1-31,3.42
2015-10-31,0.19
2015-7-31,0.78
2015-4-30,1.48
2015-1-31,2.84
2014-10-31,-0.02
2014-7-31,0.72
2014-4-30,1.2
2014-1-31,2.17
2013-10-31,0.42
2013-7-31,0.84
2013-4-30,1.13
2013-1-31,2.09
2012-10-31,0.43
2012-7-31,0.85
2012-4-30,0.96
2012-1-31,1.8
2011-10-31,0.3
2011-7-31,0.76
2011-4-30,0.87
2011-1-31,1.21
2010-10-31,0.07
2010-7-31,0.45
2010-4-30,0.58
2010-1-31,1.34
2009-10-31,-0.1
2009-7-31,0.32
2009-4-30,0.31
2009-1-31,-4.97
2008-10-31,-0.18
2008-7-31,0.23
2008-4-30,0.3
2008-1-31,1.65
2007-10-31,0.03
2007-7-31,0.0041
2007-4-30,0.038
2007-1-31,2.984
2006-10-31,0.052
2006-7-31,0.3736
2006-4-30,0.396
2006-1-31,2.632
2005-10-31,0.0035
2005-7-31,0.0316
2005-4-30,0.0419
2005-1-31,2.849
2004-10-31,0.011
2004-7-31,0.0364
