Date,EPS 
2016-9-30,0.36
2016-6-30,0.66
2016-3-31,0.42
2015-12-31,0.34
2015-9-30,0.43
2015-6-30,0.44
2015-3-31,0.37
2014-12-31,0.38
2014-9-30,0.41
2014-6-30,0.54
2014-3-31,0.33
2013-12-31,0.41
2013-9-30,0.35
2013-6-30,0.41
2013-3-31,0.315
2012-12-31,-0.32
2012-9-30,0.275
2012-6-30,0.38
2012-3-31,0.285
2011-12-31,0.425
2011-9-30,0.295
2011-6-30,0.31
2011-3-31,0.37
2010-12-31,0.225
2010-9-30,0.215
2010-6-30,0.125
2010-3-31,0.195
2009-12-31,0.175
2009-9-30,0.11
2009-6-30,0.21
2009-3-31,0.14
2008-12-31,0.12
2008-9-30,0.22
2008-6-30,0.08
2008-3-31,0.06
2007-12-31,-0.3
2007-9-30,0.015
2007-6-30,0.13
2007-3-31,0.035
2006-12-31,0.01
2006-9-30,-0.135
2006-6-30,0.025
2006-3-31,0.02
2005-12-31,0.02
2005-9-30,0.0
2005-6-30,0.005
2005-3-31,0.03
