Date,EPS 
2016-12-31,-0.21
2016-9-30,0.78
2016-6-30,0.43
2016-3-31,0.4
2015-12-31,0.34
2015-9-30,0.64
2015-6-30,0.24
2015-3-31,0.33
2014-12-31,2.5
2014-9-30,0.31
2014-6-30,0.68
2014-3-31,0.57
2013-12-31,0.27
2013-9-30,0.38
2013-6-30,0.3
2013-3-31,0.52
2012-12-31,0.29
2012-9-30,0.56
2012-6-30,0.58
2012-3-31,0.56
2011-12-31,0.49
2011-9-30,0.55
2011-6-30,0.65
2011-3-31,0.34
2010-12-31,-0.17
2010-9-30,0.11
2010-6-30,0.24
2010-3-31,0.09
2009-12-31,2.62
2009-9-30,1.61
2009-6-30,0.74
2009-3-31,0.67
2008-12-31,0.78
2008-9-30,0.51
2008-6-30,0.82
2008-3-31,1.52
2007-12-31,-3.3
2007-9-30,0.7
2007-6-30,0.77
2007-3-31,0.78
2006-12-31,0.22
2006-9-30,0.43
2006-6-30,0.69
2006-3-31,0.69
2005-12-31,0.51
2005-9-30,0.65
2005-6-30,0.33
2005-3-31,0.62
2004-12-31,0.51
2004-9-30,0.6
