Date,EPS 
2016-10-31,0.5
2016-7-31,0.36
2016-4-30,1.285
2016-1-31,0.47
2015-10-31,0.49
2015-7-31,0.37
2015-4-30,0.335
2015-1-31,0.435
2014-10-31,0.485
2014-7-31,0.35
2014-4-30,0.305
2014-1-31,0.41
2013-10-31,0.48
2013-7-31,0.33
2013-4-30,0.265
2013-1-31,0.365
2012-10-31,0.4
2012-7-31,0.345
2012-4-30,0.24
2012-1-31,0.31
2011-10-31,0.365
2011-7-31,0.27
2011-4-30,0.3767
2011-1-31,0.32
2010-10-31,0.35
2010-7-31,0.2533
2010-4-30,0.1633
2010-1-31,0.2433
2009-10-31,0.33
2009-7-31,0.27
2009-4-30,0.1767
2009-1-31,0.27
2008-10-31,0.3133
2008-7-31,0.1933
2008-4-30,0.22
2008-1-31,0.25
2007-10-31,0.2773
2007-7-31,0.2053
2007-4-30,0.1445
2007-1-31,0.2256
2006-10-31,0.2667
2006-7-31,0.2027
2006-4-30,0.1688
2006-1-31,0.26
2005-10-31,0.2347
2005-7-31,0.0267
2005-4-30,0.1325
2005-1-31,0.208
2004-10-31,0.2213
2004-7-31,0.112
