Date,EPS 
2016-12-31,2.98
2016-9-30,1.0
2016-6-30,1.1
2016-3-31,1.19
2015-12-31,1.22
2015-9-30,0.65
2015-6-30,0.7
2015-3-31,0.92
2014-12-31,0.65
2014-9-30,0.85
2014-6-30,0.02
2014-3-31,0.58
2013-12-31,0.85
2013-9-30,1.84
2013-6-30,0.67
2013-3-31,0.68
2012-12-31,1.23
2012-9-30,0.45
2012-6-30,1.07
2012-3-31,0.67
2011-12-31,0.42
2011-9-30,0.23
2011-6-30,0.32
2011-3-31,0.27
2010-12-31,0.15
2010-9-30,0.21
2010-6-30,0.32
2010-3-31,0.45
2009-12-31,0.21
2009-9-30,0.74
2009-6-30,0.43
2009-3-31,1.53
2008-12-31,0.7
2008-9-30,0.45
2008-6-30,0.35
2008-3-31,0.59
2007-12-31,2.03
2007-9-30,0.39
2007-6-30,0.39
2007-3-31,1.46
2006-12-31,0.63
2006-9-30,0.45
2006-6-30,0.95
2006-3-31,0.43
2005-12-31,0.19
2005-9-30,0.35
2005-6-30,1.64
2005-3-31,1.13
2004-12-31,1.39
2004-9-30,1.49
