Date,EPS 
2016-12-31,0.63
2016-9-30,0.42
2016-6-30,0.385
2016-3-31,0.27
2015-12-31,0.415
2015-9-30,0.175
2015-6-30,0.32
2015-3-31,0.09
2014-12-31,0.285
2014-9-30,0.145
2014-6-30,0.155
2014-3-31,0.15
2013-12-31,0.37
2013-9-30,0.205
2013-6-30,0.17
2013-3-31,0.16
2012-12-31,0.3
2012-9-30,0.205
2012-6-30,0.245
2012-3-31,0.18
2011-12-31,0.285
2011-9-30,0.245
2011-6-30,0.215
2011-3-31,0.19
2010-12-31,0.25
2010-9-30,0.23
2010-6-30,0.125
2010-3-31,0.125
2009-12-31,0.235
2009-9-30,0.145
2009-6-30,0.115
2009-3-31,0.02
2008-12-31,0.165
2008-9-30,0.13
2008-6-30,0.09
2008-3-31,0.09
2007-12-31,0.16
2007-9-30,0.165
2007-6-30,0.145
2007-3-31,0.1
2006-12-31,0.14
2006-9-30,0.115
2006-6-30,0.12
2006-3-31,0.12
2005-12-31,0.16
2005-9-30,0.115
2005-6-30,0.08
2005-3-31,0.11
2004-12-31,0.145
2004-9-30,0.11
