Date,EPS 
2017-1-31,0.53
2016-10-31,0.41
2016-7-31,0.4
2016-4-30,0.7
2016-1-31,0.56
2015-10-31,0.43
2015-7-31,0.44
2015-4-30,0.62
2015-1-31,0.52
2014-10-31,0.36
2014-7-31,0.35
2014-4-30,0.49
2014-1-31,1.855
2013-10-31,0.285
2013-7-31,0.3
2013-4-30,0.46
2013-1-31,0.44
2012-10-31,0.3
2012-7-31,0.255
2012-4-30,0.39
2012-1-31,-0.25
2011-10-31,0.165
2011-7-31,0.23
2011-4-30,0.35
2011-1-31,0.22
2010-10-31,0.16
2010-7-31,0.205
2010-4-30,0.29
2010-1-31,0.2
2009-10-31,-0.675
2009-7-31,0.195
2009-4-30,0.33
2009-1-31,0.265
2008-10-31,0.18
2008-7-31,0.21
2008-4-30,0.29
2008-1-31,0.235
2007-10-31,0.185
2007-7-31,0.19
2007-4-30,0.235
2007-1-31,0.265
2006-10-31,0.15
2006-7-31,0.145
2006-4-30,0.21
2006-1-31,0.195
2005-10-31,0.125
2005-7-31,0.135
2005-4-30,0.2
2005-1-31,-0.44
2004-10-31,0.095
