Date,EPS 
2016-11-30,0.48
2016-8-31,0.43
2016-5-31,0.66
2016-2-29,0.5
2015-11-30,0.51
2015-8-31,0.4
2015-5-31,0.62
2015-2-28,0.56
2014-11-30,0.56
2014-8-31,0.48
2014-5-31,0.8
2014-2-28,0.56
2013-11-30,0.56
2013-8-31,0.47
2013-5-31,0.8
2013-2-28,0.52
2012-11-30,0.53
2012-8-31,0.41
2012-5-31,0.68
2012-2-29,0.49
2011-11-30,0.43
2011-8-31,0.36
2011-5-31,0.63
2011-2-28,0.41
2010-11-30,0.37
2010-8-31,0.27
2010-5-31,0.47
2010-2-28,0.23
2009-11-30,0.29
2009-8-31,0.22
2009-5-31,0.37
2009-2-28,0.26
2008-11-30,0.25
2008-8-31,0.21
2008-5-31,0.39
2008-2-29,0.26
2007-11-30,0.25
2007-8-31,0.16
2007-5-31,0.3
2007-2-28,0.2
2006-11-30,0.18
2006-8-31,0.13
2006-5-31,0.24
2006-2-28,0.14
2005-11-30,0.15
2005-8-31,0.1
2005-5-31,0.19
2005-2-28,0.1
2004-11-30,0.16
2004-8-31,0.1
