Date,EPS 
2016-12-31,0.54
2016-9-30,2.37
2016-6-30,2.7
2016-3-31,3.34
2015-12-31,0.96
2015-9-30,-0.1
2015-6-30,0.47
2015-3-31,0.71
2014-12-31,0.7
2014-9-30,1.92
2014-6-30,1.95
2014-3-31,1.86
2013-12-31,1.46
2013-9-30,1.68
2013-6-30,1.7
2013-3-31,1.46
2012-12-31,0.37
2012-9-30,1.52
2012-6-30,1.94
2012-3-31,1.81
2011-12-31,1.67
2011-9-30,0.77
2011-6-30,1.67
2011-3-31,1.38
2010-12-31,-1.61
2010-9-30,1.3
2010-6-30,1.46
2010-3-31,1.34
2009-12-31,0.09
2009-9-30,1.22
2009-6-30,1.63
2009-3-31,0.68
2008-12-31,1.54
2008-9-30,-0.94
2008-6-30,1.59
2008-3-31,1.56
2007-12-31,1.01
2007-9-30,1.56
2007-6-30,1.36
2007-3-31,1.45
2006-12-31,1.99
2006-9-30,1.18
2006-6-30,1.16
2006-3-31,1.23
2005-12-31,1.03
2005-9-30,0.74
2005-6-30,0.92
2005-3-31,0.82
2004-12-31,0.61
2004-9-30,0.53
