Date,EPS 
2016-12-31,2.57
2016-9-30,3.6
2016-6-30,-0.37
2016-3-31,1.83
2015-12-31,1.52
2015-9-30,2.47
2015-6-30,1.59
2015-3-31,1.87
2014-12-31,2.02
2014-9-30,1.86
2014-6-30,2.24
2014-3-31,1.28
2013-12-31,1.6
2013-9-30,1.51
2013-6-30,1.41
2013-3-31,1.44
2012-12-31,1.27
2012-9-30,1.35
2012-6-30,1.27
2012-3-31,1.22
2011-12-31,1.85
2011-9-30,1.46
2011-6-30,1.25
2011-3-31,0.78
2010-12-31,1.56
2010-9-30,1.12
2010-6-30,1.06
2010-3-31,0.7
2009-12-31,1.78
2009-9-30,-2.23
2009-6-30,1.41
2009-3-31,0.86
2008-12-31,-0.1
2008-9-30,0.96
2008-6-30,1.16
2008-3-31,1.62
2007-12-31,1.36
2007-9-30,1.44
2007-6-30,1.35
2007-3-31,1.13
2006-12-31,1.28
2006-9-30,0.89
2006-6-30,-0.21
2006-3-31,0.88
2005-12-31,0.58
2005-9-30,1.26
2005-6-30,0.7
2005-3-31,0.66
2004-12-31,0.23
2004-9-30,0.56
