Date,EPS 
2016-11-30,1.24
2016-8-31,1.77
2016-5-31,1.24
2016-2-29,1.24
2015-11-30,1.09
2015-8-31,1.73
2015-5-31,1.17
2015-2-28,1.35
2014-11-30,1.12
2014-8-31,1.58
2014-5-31,1.07
2014-2-28,1.05
2013-11-30,0.96
2013-8-31,1.4
2013-5-31,1.04
2013-2-28,1.24
2012-11-30,0.95
2012-8-31,1.39
2012-5-31,0.88
2012-2-29,0.9
2011-11-30,0.73
2011-8-31,1.08
2011-5-31,0.73
2011-2-28,0.79
2010-11-30,0.71
2010-8-31,0.97
2010-5-31,0.68
2010-2-28,0.67
2009-11-30,0.6
2009-8-31,0.85
2009-5-31,0.48
2009-2-28,0.55
2008-11-30,0.6
2008-8-31,0.9
2008-5-31,0.67
2008-2-29,0.74
2007-11-30,0.59
2007-8-31,0.83
2007-5-31,0.49
2007-2-28,0.54
2006-11-30,0.51
2006-8-31,0.74
2006-5-31,0.49
2006-2-28,0.62
2005-11-30,0.45
2005-8-31,0.73
2005-5-31,0.43
2005-2-28,0.62
2004-11-30,0.4
2004-8-31,0.62
