Date,EPS 
2016-10-31,0.84
2016-7-31,1.08
2016-4-30,1.03
2016-1-31,1.3
2015-10-31,0.86
2015-7-31,0.95
2015-4-30,0.84
2015-1-31,1.17
2014-10-31,0.78
2014-7-31,0.83
2014-4-30,0.72
2014-1-31,1.0
2013-10-31,0.74
2013-7-31,0.75
2013-4-30,0.67
2013-1-31,0.96
2012-10-31,0.62
2012-7-31,0.64
2012-4-30,0.63
2012-1-31,0.85
2011-10-31,0.5
2011-7-31,0.42
2011-4-30,0.45
2011-1-31,0.64
2010-10-31,0.37
2010-7-31,0.41
2010-4-30,0.39
2010-1-31,0.25
2009-10-31,0.24
2009-7-31,0.29
2009-4-30,0.26
2009-1-31,0.26
2008-10-31,-0.02
