Date,EPS 
2016-12-31,0.14
2016-9-30,0.21
2016-6-30,0.33
2016-3-31,0.49
2015-12-31,-0.03
2015-9-30,0.34
2015-6-30,0.42
2015-3-31,0.38
2014-12-31,0.19
2014-9-30,0.42
2014-6-30,0.45
2014-3-31,0.36
2013-12-31,0.42
2013-9-30,0.39
2013-6-30,1.98
2013-3-31,0.38
2012-12-31,0.85
2012-9-30,0.43
2012-6-30,0.43
2012-3-31,0.24
2011-12-31,0.19
2011-9-30,0.48
2011-6-30,0.33
2011-3-31,0.28
2010-12-31,0.36
2010-9-30,0.11
2010-6-30,0.31
2010-3-31,0.25
2009-12-31,0.06
2009-9-30,0.43
2009-6-30,0.34
2009-3-31,0.4
2008-12-31,0.04
2008-9-30,0.34
2008-6-30,0.41
2008-3-31,0.41
2007-12-31,0.39
2007-9-30,0.11
2007-6-30,0.18
2007-3-31,0.48
2006-12-31,1.31
2006-9-30,0.46
2006-6-30,0.33
2006-3-31,0.56
2005-12-31,0.37
2005-9-30,0.22
2005-6-30,0.47
2005-3-31,0.04
2004-12-31,0.37
2004-9-30,0.44
