Date,EPS 
2016-10-31,0.95
2016-7-31,0.74
2016-4-30,0.55
2016-1-31,0.52
2015-10-31,0.31
2015-7-31,0.68
2015-4-30,0.65
2015-1-31,0.57
2014-10-31,0.34
2014-7-31,0.57
2014-4-30,0.59
2014-1-31,0.48
2013-10-31,0.63
2013-7-31,0.56
2013-4-30,0.52
2013-1-31,0.42
2012-10-31,0.59
2012-7-31,0.56
2012-4-30,0.53
2012-1-31,0.46
2011-10-31,0.6
2011-7-31,0.71
2011-4-30,0.78
2011-1-31,0.72
2010-10-31,0.74
2010-7-31,0.65
2010-4-30,0.55
2010-1-31,0.4
2009-10-31,0.36
2009-7-31,0.22
2009-4-30,0.18
2009-1-31,0.09
2008-10-31,0.5
2008-7-31,0.47
2008-4-30,0.45
2008-1-31,1.22
2007-10-31,0.32
2007-7-31,0.37
2007-4-30,0.37
2007-1-31,0.45
2006-10-31,0.39
2006-7-31,0.39
2006-4-30,0.39
2006-1-31,0.32
2005-10-31,0.18
2005-7-31,0.32
2005-4-30,0.31
2005-1-31,0.28
2004-10-31,0.34
2004-7-31,0.43
