Date,EPS 
2016-12-31,0.45
2016-9-30,0.9
2016-6-30,0.39
2016-3-31,0.47
2015-12-31,0.41
2015-9-30,0.84
2015-6-30,0.39
2015-3-31,0.3
2014-12-31,0.39
2014-9-30,0.73
2014-6-30,0.39
2014-3-31,0.52
2013-12-31,0.3
2013-9-30,0.73
2013-6-30,0.4
2013-3-31,0.48
2012-12-31,0.28
2012-9-30,0.81
2012-6-30,0.38
2012-3-31,0.38
2011-12-31,0.29
2011-9-30,0.69
2011-6-30,0.33
2011-3-31,0.42
2010-12-31,0.28
2010-9-30,0.67
2010-6-30,0.3
2010-3-31,0.36
2009-12-31,0.36
2009-9-30,0.48
2009-6-30,0.25
2009-3-31,0.38
2008-12-31,0.36
2008-9-30,0.51
2008-6-30,0.24
2008-3-31,0.35
2007-12-31,0.3
2007-9-30,0.58
2007-6-30,0.16
2007-3-31,0.28
2006-12-31,0.24
2006-9-30,0.53
2006-6-30,0.24
2006-3-31,0.36
2005-12-31,0.27
2005-9-30,0.47
2005-6-30,0.2
2005-3-31,0.29
2004-12-31,0.18
2004-9-30,0.12
