Date,EPS 
2016-12-31,0.548
2016-9-30,1.057
2016-6-30,0.68
2016-3-31,1.06
2015-12-31,0.971
2015-9-30,0.703
2015-6-30,-0.455
2015-3-31,1.1
2014-12-31,0.907
2014-9-30,1.0
2014-6-30,0.75
2014-3-31,1.11
2013-12-31,0.821
2013-9-30,1.03
2013-6-30,0.7
2013-3-31,1.06
2012-12-31,0.6645
2012-9-30,0.77
2012-6-30,0.59
2012-3-31,0.8688
2011-12-31,0.66
2011-9-30,0.84
2011-6-30,0.55
2011-3-31,0.69
2010-12-31,0.58
2010-9-30,0.78
2010-6-30,0.2
2010-3-31,0.64
2009-12-31,0.55
2009-9-30,0.71
2009-6-30,0.31
2009-3-31,0.33
2008-12-31,0.36
2008-9-30,0.54
2008-6-30,0.18
2008-3-31,0.28
2007-12-31,0.22
2007-9-30,0.27
2007-6-30,0.01
2007-3-31,0.4
2006-12-31,0.65
2006-9-30,0.78
2006-6-30,0.41
2006-3-31,0.5
2005-12-31,0.68
2005-9-30,0.46
2005-6-30,0.37
2005-3-31,0.45
2004-12-31,0.62
2004-9-30,0.66
