Date,EPS 
2016-12-31,0.84
2016-9-30,1.53
2016-6-30,1.68
2016-3-31,2.14
2015-12-31,0.74
2015-9-30,1.63
2015-6-30,2.03
2015-3-31,2.0
2014-12-31,1.15
2014-9-30,1.66
2014-6-30,1.89
2014-3-31,2.01
2013-12-31,0.67
2013-9-30,1.42
2013-6-30,1.59
2013-3-31,1.65
2012-12-31,0.88
2012-9-30,1.21
2012-6-30,1.34
2012-3-31,1.79
2011-12-31,0.92
2011-9-30,1.41
2011-6-30,1.46
2011-3-31,1.35
2010-12-31,0.58
2010-9-30,1.03
2010-6-30,1.16
2010-3-31,1.19
2009-12-31,0.37
2009-9-30,0.65
2009-6-30,0.83
2009-3-31,0.98
2008-12-31,0.26
2008-9-30,0.59
2008-6-30,0.78
2008-3-31,0.86
2007-12-31,0.36
2007-9-30,0.57
2007-6-30,0.64
2007-3-31,0.71
2006-12-31,0.34
2006-9-30,0.56
2006-6-30,0.59
2006-3-31,0.68
2005-12-31,0.35
2005-9-30,0.55
2005-6-30,0.6
2005-3-31,0.63
2004-12-31,0.29
2004-9-30,0.45
