Date,EPS 
2016-12-31,0.44
2016-9-30,0.34
2016-6-30,1.33
2016-3-31,0.23
2015-12-31,1.02
2015-9-30,1.64
2015-6-30,-0.39
2015-3-31,0.44
2014-12-31,0.57
2014-9-30,0.68
2014-6-30,2.46
2014-3-31,1.53
2013-12-31,0.4
2013-9-30,0.4
2013-6-30,0.09
2013-3-31,0.21
2012-12-31,0.22
2012-9-30,0.09
2012-6-30,1.14
2012-3-31,0.29
2011-12-31,-0.03
2011-9-30,0.08
2011-6-30,6.26
2011-3-31,1.01
2010-12-31,0.09
2010-9-30,1.42
2010-6-30,1.75
2010-3-31,0.19
2009-12-31,-0.1
2009-9-30,-0.03
2009-6-30,0.18
2009-3-31,0.57
2008-12-31,1.34
2008-9-30,0.49
2008-6-30,2.29
2008-3-31,2.06
2007-12-31,2.16
2007-9-30,1.64
2007-6-30,4.38
2007-3-31,2.53
2006-12-31,0.58
2006-9-30,2.53
2006-6-30,0.65
2006-3-31,0.54
2005-12-31,0.48
2005-9-30,0.87
2005-6-30,1.31
2005-3-31,0.54
2004-12-31,2.72
2004-9-30,0.49
