Date,EPS 
2016-12-31,0.77
2016-9-30,0.9
2016-6-30,0.75
2016-3-31,0.73
2015-12-31,0.57
2015-9-30,0.74
2015-6-30,0.73
2015-3-31,0.67
2014-12-31,0.18
2014-9-30,0.93
2014-6-30,0.48
2014-3-31,0.57
2013-12-31,0.44
2013-9-30,0.82
2013-6-30,0.71
2013-3-31,-0.23
2012-12-31,0.53
2012-9-30,0.61
2012-6-30,0.39
2012-3-31,0.52
2011-12-31,0.42
2011-9-30,0.53
2011-6-30,0.59
2011-3-31,0.5
2010-12-31,0.55
2010-9-30,0.51
2010-6-30,0.54
2010-3-31,0.46
2009-12-31,0.51
2009-9-30,-2.06
2009-6-30,0.15
2009-3-31,0.28
2008-12-31,0.02
2008-9-30,0.26
2008-6-30,0.27
2008-3-31,0.65
2007-12-31,0.42
2007-9-30,0.56
2007-6-30,0.62
2007-3-31,0.6
2006-12-31,2.25
2006-9-30,0.49
2006-6-30,0.59
2006-3-31,0.55
2005-12-31,0.52
2005-9-30,0.51
2005-6-30,0.52
2005-3-31,0.49
2004-12-31,0.45
2004-9-30,0.46
