Date,EPS 
2016-12-31,0.12
2016-9-30,1.52
2016-6-30,0.61
2016-3-31,0.43
2015-12-31,0.12
2015-9-30,1.41
2015-6-30,0.61
2015-3-31,0.45
2014-12-31,0.2
2014-9-30,1.2
2014-6-30,0.61
2014-3-31,0.4
2013-12-31,0.15
2013-9-30,1.24
2013-6-30,0.39
2013-3-31,-0.6
2012-12-31,-4.76
2012-9-30,1.54
2012-6-30,0.87
2012-3-31,-1.66
2011-12-31,0.1
2011-9-30,1.18
2011-6-30,0.57
2011-3-31,0.29
2010-12-31,0.21
2010-9-30,-0.7
2010-6-30,0.64
2010-3-31,0.43
2009-12-31,0.3
2009-9-30,1.04
2009-6-30,0.77
2009-3-31,0.66
2008-12-31,0.27
2008-9-30,0.97
2008-6-30,0.98
2008-3-31,0.66
2007-12-31,0.52
2007-9-30,1.18
2007-6-30,0.69
2007-3-31,0.59
2006-12-31,0.29
2006-9-30,1.42
2006-6-30,0.6
2006-3-31,0.34
2005-12-31,0.08
2005-9-30,1.37
2005-6-30,0.93
2005-3-31,0.62
2004-12-31,0.4
2004-9-30,1.2
