Date,EPS 
2016-12-31,3.14
2016-9-30,3.62
2016-6-30,3.42
2016-3-31,2.3
2015-12-31,2.58
2015-9-30,2.89
2015-6-30,2.53
2015-3-31,0.3
2014-12-31,2.0
2014-9-30,2.06
2014-6-30,2.08
2014-3-31,1.11
2013-12-31,1.29
2013-9-30,1.63
2013-6-30,1.16
2013-3-31,0.72
2012-12-31,0.95
2012-9-30,1.01
2012-6-30,1.06
2012-3-31,0.58
2011-12-31,0.62
2011-9-30,0.68
2011-6-30,0.88
2011-3-31,0.34
2010-12-31,0.66
2010-9-30,0.74
2010-6-30,0.95
2010-3-31,0.3
2009-12-31,0.29
2009-9-30,0.5
2009-6-30,0.67
2009-3-31,-1.55
2008-12-31,-1.87
2008-9-30,-21.7
2008-6-30,1.29
2008-3-31,0.95
2007-12-31,5.53
2007-9-30,1.78
2007-6-30,1.68
2007-3-31,1.32
2006-12-31,1.9
2006-9-30,1.88
2006-6-30,1.76
2006-3-31,1.16
2005-12-31,1.46
2005-9-30,1.71
2005-6-30,1.45
2005-3-31,1.03
2004-12-31,1.55
2004-9-30,1.67
