Date,EPS 
2016-12-31,0.97
2016-9-30,0.96
2016-6-30,0.94
2016-3-31,1.27
2015-12-31,0.81
2015-9-30,0.92
2015-6-30,0.53
2015-3-31,0.73
2014-12-31,0.73
2014-9-30,0.95
2014-6-30,0.65
2014-3-31,0.65
2013-12-31,0.84
2013-9-30,0.6
2013-6-30,0.56
2013-3-31,0.43
2012-12-31,0.66
2012-9-30,0.51
2012-6-30,0.585
2012-3-31,0.47
2011-12-31,0.505
2011-9-30,0.445
2011-6-30,0.31
2011-3-31,0.38
2010-12-31,0.39
2010-9-30,0.435
2010-6-30,0.415
2010-3-31,0.395
2009-12-31,0.38
2009-9-30,0.37
2009-6-30,0.45
2009-3-31,0.33
2008-12-31,0.205
2008-9-30,0.24
2008-6-30,0.3
2008-3-31,0.995
2007-12-31,0.29
2007-9-30,0.365
2007-6-30,0.32
2007-3-31,0.33
2006-12-31,0.305
2006-9-30,0.315
2006-6-30,0.33
2006-3-31,0.32
2005-12-31,0.4
2005-9-30,0.3
2005-6-30,0.295
2005-3-31,0.355
2004-12-31,0.245
2004-9-30,0.235
