Date,EPS 
2016-12-31,0.91
2016-9-30,2.07
2016-6-30,2.1
2016-3-31,1.46
2015-12-31,1.51
2015-9-30,2.14
2015-6-30,1.79
2015-3-31,1.12
2014-12-31,1.11
2014-9-30,1.45
2014-6-30,1.19
2014-3-31,0.68
2013-12-31,0.56
2013-9-30,2.04
2013-6-30,0.74
2013-3-31,0.255
2012-12-31,0.315
2012-9-30,1.135
2012-6-30,0.465
2012-3-31,0.28
2011-12-31,0.435
2011-9-30,0.53
2011-6-30,0.195
2011-3-31,0.505
2010-12-31,0.4375
2010-9-30,0.83
2010-6-30,0.4
2010-3-31,0.0375
2009-12-31,0.1675
2009-9-30,0.615
2009-6-30,0.1975
2009-3-31,-0.1325
2008-12-31,-0.5175
2008-9-30,-0.6
2008-6-30,0.435
2008-3-31,-0.2525
2007-12-31,0.0525
2007-9-30,0.5025
2007-6-30,0.2825
2007-3-31,-0.065
2006-12-31,-0.0725
2006-9-30,-0.11
2006-6-30,0.345
2006-3-31,-0.59
2005-12-31,-0.3
2005-9-30,0.6775
2005-6-30,0.14
2005-3-31,-0.5975
2004-12-31,-0.4175
2004-9-30,0.5725
