Date,EPS 
2016-12-31,-0.03
2016-9-30,-0.84
2016-6-30,-0.86
2016-3-31,-1.18
2015-12-31,-2.78
2015-9-30,-0.87
2015-6-30,-0.15
2015-3-31,0.22
2014-12-31,-0.04
2014-9-30,2.17
2014-6-30,1.67
2014-3-31,1.71
2013-12-31,2.0
2013-9-30,2.0
2013-6-30,1.65
2013-3-31,1.73
2012-12-31,1.17
2012-9-30,1.46
2012-6-30,1.8
2012-3-31,2.27
2011-12-31,2.55
2011-9-30,1.91
2011-6-30,2.41
2011-3-31,2.09
2010-12-31,1.41
2010-9-30,2.05
2010-6-30,2.77
2010-3-31,1.4
2009-12-31,0.86
2009-9-30,0.97
2009-6-30,0.57
2009-3-31,0.54
2008-12-31,-20.77
2008-9-30,3.39
2008-6-30,3.5
2008-3-31,2.62
2007-12-31,2.68
2007-9-30,2.23
2007-6-30,0.18
2007-3-31,2.12
2006-12-31,1.88
2006-9-30,2.31
2006-6-30,3.09
2006-3-31,2.34
2005-12-31,2.61
2005-9-30,2.68
2005-6-30,2.21
2005-3-31,2.05
2004-12-31,1.72
2004-9-30,1.43
