Date,EPS 
2016-12-31,1.14
2016-9-30,1.36
2016-6-30,1.25
2016-3-31,1.23
2015-12-31,1.13
2015-9-30,1.31
2015-6-30,1.44
2015-3-31,1.3
2014-12-31,0.95
2014-9-30,0.68
2014-6-30,1.29
2014-3-31,1.04
2013-12-31,0.87
2013-9-30,1.03
2013-6-30,1.36
2013-3-31,1.0
2012-12-31,0.93
2012-9-30,1.01
2012-6-30,1.32
2012-3-31,1.01
2011-12-31,0.79
2011-9-30,0.98
2011-6-30,1.25
2011-3-31,1.09
2010-12-31,0.15
2010-9-30,1.52
2010-6-30,1.2
2010-3-31,1.16
2009-12-31,0.77
2009-9-30,1.11
2009-6-30,1.2
2009-3-31,1.08
2008-12-31,0.61
2008-9-30,0.9
2008-6-30,1.12
2008-3-31,0.71
2007-12-31,0.65
2007-9-30,0.76
2007-6-30,1.07
2007-3-31,0.84
2006-12-31,0.62
2006-9-30,0.73
2006-6-30,0.92
2006-3-31,0.72
2005-12-31,0.55
2005-9-30,0.71
2005-6-30,1.09
2005-3-31,0.76
2004-12-31,3.68
2004-9-30,0.57
