AMTD,8.1301E7
ANET,7.6633E7
TRIP,5.9517004E7
YHOO,1.73104992E8
SONS,1.945E7
EXPE,1.08531E8
AKAM,8.9859E7
VEEV,6.6908004E7
GRPN,3.89E7
LOGM,9.7639008E7
ETFC,8.5191E7
TWOU,4.2401E7
EGHT,3.5788E7
P,4.3957004E7
GDDY,4.2401E7
NTGR,3.9678E7
CSOD,4.5513E7
NFLX,2.10838016E8
PYPL,1.79329008E8
GOOG,1.94111008E8
JNPR,9.0637E7
CCOI,4.1623004E7
TWTR,7.1576E7
EIGI,2.4118002E7
MISXX,389000.0
TRUE,3.1898002E7
IAC,7.002E7
BOX,3.6177E7
EBIX,3.7733004E7
VG,3.3065002E7
CTXS,9.2971008E7
EBAY,1.60268E8
JCOM,6.2240004E7
WEB,3.5399004E7
MDRX,4.7458004E7
BCOR,2.6841E7
FB,4.24010016E8
AMZN,3.96391008E8
CRM,1.97223008E8
VRSN,8.2079E7
