8299,8528000.0
4174,1.0168E7
5264,6560000.5
3682,4920000.0
2474,3.8376E7
2353,1.0168E7
3045,3.5752E7
2395,1.6727999E7
3481,2.4272E7
2823,2.3287998E7
1216,5.7072E7
2303,3.2472E7
2105,2.7880002E7
2347,1.1808001E7
2301,2.5584E7
2542,1.148E7
6505,2.7224E7
2308,6.6911996E7
8464,8856000.0
5871,1.8696E7
9910,8528000.0
2881,7.3472E7
2880,2.7880002E7
2317,2.86344E8
2834,7871999.5
1227,7216000.0
3008,9.6104E7
1303,7.0848E7
4938,3.5096E7
1301,7.9048E7
2357,4.3952E7
1102,1.5743999E7
2356,1.4759999E7
2311,5.1496004E7
1101,2.8536E7
2354,1.8368E7
5347,1.3448E7
6239,1.3776E7
9945,8856000.0
2915,9184000.0
9904,2.1319998E7
2912,3.0832E7
1504,1.2136E7
5880,2.5584E7
9921,1.1808001E7
2892,3.8704E7
2330,7.30456E8
2891,6.8552E7
2451,6232000.0
2890,2.0336E7
2801,2.0664E7
2207,1.9352E7
2603,6560000.5
4904,2.6568E7
2888,1.6072E7
2887,2.3944E7
2886,5.4448E7
2325,2.3616002E7
1434,6888000.0
2885,2.7552E7
2324,1.9024E7
2049,1.3448E7
2884,3.0832E7
1476,1.3776E7
2883,2.46E7
2201,6232000.0
2882,8.7248008E7
2002,6.3632E7
4147,6232000.0
9914,6560000.5
2409,2.296E7
2408,8528000.0
3034,1.3120001E7
2385,9840000.0
3231,1.5416E7
2382,3.8704E7
4958,7216000.0
1326,6.3303996E7
1722,9184000.0
1402,1.8368E7
2412,8.1016E7
2379,1.0824001E7
2610,7544000.0
2454,6.9536E7
2498,1.2136E7
2377,1.148E7
2618,8856000.0
3702,1.3776E7
