SKX,7320732.0
CLGX,5771088.0
POST,5397036.0
MKTX,1.0366584E7
PRI,7748220.5
WOOF,7641348.0
PNRA,4274880.0
WBMD,1.2664331E7
LOGM,9458172.0
GNTX,5129855.5
NVR,5022984.0
MTX,7160424.5
EDR,5076420.0
BWLD,3580212.2
PZZA,6465756.0
SLM,9565044.0
NUVA,1.0045968E7
IDCC,1.2771204E7
MPWR,6412320.0
TXRH,5343600.0
MDU,3473339.8
WAFD,4114572.0
MSCC,6412320.0
UNIT,7587911.5
CVLT,2725235.8
CAKE,3419904.0
MSCI,4809240.0
IT,4328316.0
PKG,8282580.0
DKS,5717652.0
CHDN,5183292.0
CGNX,1.1435304E7
TECH,4916112.0
MMS,5183292.0
GVA,5557344.0
DCT,5397036.0
NDSN,6786372.0
CAR,5717652.0
POOL,4542060.0
EAT,2938980.0
LFUS,5557344.0
NCR,5610780.0
WWAV,8175708.0
KRC,6145140.0
WEN,5664216.0
OZRK,4114572.0
TTC,5183292.0
RGLD,7694784.5
ENS,2885544.0
ALGN,1.1328432E7
FR,6465756.0
FHN,7801656.0
DNKN,4542060.0
HLS,5610780.0
SAIC,5076420.0
DPZ,9511608.0
WRI,3793955.8
FICO,3580212.2
BR,2992416.0
LPT,3099288.0
CRUS,8603196.0
BIVV,6412320.0
THO,8977248.0
BID,3740519.8
CSL,5984832.0
KATE,1.20231E7
AOS,3740519.8
WWD,3206160.0
ABMD,1.1168124E7
MSM,5343600.0
LSTR,3954264.0
HII,3740519.8
ULTI,5076420.0
AKRX,3793955.8
CR,3152723.8
CPRT,6946679.5
IDTI,3740519.8
IPGP,3366468.0
CW,3045852.0
SWX,4542060.0
DRE,3526776.2
LAMR,4114572.0
WCG,8923812.0
MENT,4328316.0
WOR,4916112.0
EXP,6839808.0
JACK,5610780.0
BRO,5076420.0
ZBRA,4007700.0
ODFL,5290164.0
